date,code,strategy,entry_price
2026-08-03,2395,Minervini,563.0
2026-08-03,2762,Minervini,89.6
2026-08-03,2801,Minervini,25.2
2026-08-03,2832,Minervini,59.4
2026-08-03,2850,Minervini,161.0
2026-08-03,2867,Minervini,9.9
2026-08-03,2880,Minervini,43.7
2026-08-03,2881,Minervini,130.0
2026-08-03,2882,Minervini,101.5
2026-08-03,2884,Minervini,38.65
2026-08-03,2890,Minervini,40.6
2026-08-03,2892,Minervini,36.75
2026-08-03,2905,Minervini,17.1
2026-08-03,3034,Minervini,519.0
2026-08-03,6214,Minervini,154.0
2026-08-03,6598,Minervini,30.1
2026-08-03,1101,VCP-廣義VCP,24.3
2026-08-03,1103,VCP-廣義VCP,13.1
2026-08-03,1216,VCP-廣義VCP,73.8
2026-08-03,1217,VCP-廣義VCP,9.95
2026-08-03,1227,VCP-廣義VCP,29.25
2026-08-03,1259,VCP-廣義VCP,58.3
2026-08-03,1307,VCP-廣義VCP,31.75
2026-08-03,1321,VCP-廣義VCP,32.6
2026-08-03,1402,VCP-廣義VCP,27.15
2026-08-03,1410,VCP-廣義VCP,26.4
2026-08-03,1414,VCP-廣義VCP,19.0
2026-08-03,1439,VCP-廣義VCP,27.8
2026-08-03,1442,VCP-廣義VCP,28.6
2026-08-03,1470,VCP-廣義VCP,23.6
2026-08-03,1472,VCP-廣義VCP,89.6
2026-08-03,1531,VCP-廣義VCP,12.9
2026-08-03,1539,VCP-廣義VCP,16.0
2026-08-03,1558,VCP-廣義VCP,91.8
2026-08-03,1604,VCP-廣義VCP,23.35
2026-08-03,1614,VCP-廣義VCP,31.35
2026-08-03,1615,VCP-廣義VCP,42.0
2026-08-03,1726,VCP-廣義VCP,78.1
2026-08-03,1731,VCP-廣義VCP,20.55
2026-08-03,1733,VCP-廣義VCP,31.3
2026-08-03,1734,VCP-廣義VCP,31.7
2026-08-03,1742,VCP-廣義VCP,17.9
2026-08-03,1788,VCP-廣義VCP,130.0
2026-08-03,1799,VCP-廣義VCP,32.7
2026-08-03,1806,VCP-廣義VCP,8.03
2026-08-03,1817,VCP-廣義VCP,38.65
2026-08-03,1903,VCP-廣義VCP,47.1
2026-08-03,1906,VCP-廣義VCP,11.0
2026-08-03,2002,VCP-廣義VCP,18.95
2026-08-03,2012,VCP-廣義VCP,15.85
2026-08-03,2015,VCP-廣義VCP,65.2
2026-08-03,2027,VCP-廣義VCP,43.2
2026-08-03,2029,VCP-廣義VCP,20.7
2026-08-03,2031,VCP-廣義VCP,37.9
2026-08-03,2066,VCP-廣義VCP,58.8
2026-08-03,2106,VCP-廣義VCP,18.15
2026-08-03,2211,VCP-廣義VCP,87.0
2026-08-03,2324,VCP-廣義VCP,36.0
2026-08-03,2330,VCP-廣義VCP,2425.0
2026-08-03,2364,VCP-廣義VCP,70.3
2026-08-03,2373,VCP-廣義VCP,54.0
2026-08-03,2412,VCP-廣義VCP,139.5
2026-08-03,2432,VCP-廣義VCP,28.55
2026-08-03,2442,VCP-廣義VCP,19.4
2026-08-03,2459,VCP-廣義VCP,64.5
2026-08-03,2480,VCP-廣義VCP,166.0
2026-08-03,2506,VCP-廣義VCP,8.75
2026-08-03,2509,VCP-廣義VCP,13.0
2026-08-03,2524,VCP-廣義VCP,35.8
2026-08-03,2535,VCP-廣義VCP,88.2
2026-08-03,2538,VCP-廣義VCP,9.5
2026-08-03,2539,VCP-廣義VCP,42.65
2026-08-03,2542,VCP-廣義VCP,44.0
2026-08-03,2607,VCP-廣義VCP,47.15
2026-08-03,2608,VCP-廣義VCP,29.1
2026-08-03,2609,VCP-廣義VCP,50.8
2026-08-03,2616,VCP-廣義VCP,13.35
2026-08-03,2617,VCP-廣義VCP,28.45
2026-08-03,2634,VCP-廣義VCP,61.9
2026-08-03,2636,VCP-廣義VCP,66.3
2026-08-03,2637,VCP-廣義VCP,78.3
2026-08-03,2646,VCP-廣義VCP,21.65
2026-08-03,2707,VCP-廣義VCP,178.0
2026-08-03,2739,VCP-廣義VCP,35.25
2026-08-03,2740,VCP-廣義VCP,33.65
2026-08-03,2812,VCP-廣義VCP,20.5
2026-08-03,2816,VCP-廣義VCP,33.75
2026-08-03,2820,VCP-廣義VCP,16.75
2026-08-03,2836,VCP-廣義VCP,12.1
2026-08-03,2838,VCP-廣義VCP,20.75
2026-08-03,2845,VCP-廣義VCP,13.5
2026-08-03,2885,VCP-廣義VCP,68.1
2026-08-03,2903,VCP-廣義VCP,22.15
2026-08-03,2904,VCP-廣義VCP,13.45
2026-08-03,2912,VCP-廣義VCP,224.0
2026-08-03,2924,VCP-廣義VCP,18.0
2026-08-03,2948,VCP-廣義VCP,38.5
2026-08-03,3008,VCP-廣義VCP,4035.0
2026-08-03,3045,VCP-廣義VCP,112.5
2026-08-03,3218,VCP-廣義VCP,132.5
2026-08-03,3226,VCP-廣義VCP,49.4
2026-08-03,3266,VCP-廣義VCP,13.95
2026-08-03,3489,VCP-廣義VCP,22.1
2026-08-03,3512,VCP-廣義VCP,19.6
2026-08-03,3523,VCP-廣義VCP,16.4
2026-08-03,3594,VCP-廣義VCP,50.0
2026-08-03,3669,VCP-廣義VCP,39.25
2026-08-03,4104,VCP-廣義VCP,70.8
2026-08-03,4105,VCP-廣義VCP,74.4
2026-08-03,4106,VCP-廣義VCP,23.7
2026-08-03,4114,VCP-廣義VCP,29.0
2026-08-03,4119,VCP-廣義VCP,47.35
2026-08-03,4120,VCP-廣義VCP,47.35
2026-08-03,4123,VCP-廣義VCP,37.75
2026-08-03,4129,VCP-廣義VCP,83.5
2026-08-03,4153,VCP-廣義VCP,31.7
2026-08-03,4162,VCP-廣義VCP,61.4
2026-08-03,4163,VCP-廣義VCP,125.5
2026-08-03,4166,VCP-廣義VCP,24.75
2026-08-03,4171,VCP-廣義VCP,17.35
2026-08-03,4178,VCP-廣義VCP,17.3
2026-08-03,4190,VCP-廣義VCP,25.85
2026-08-03,4306,VCP-廣義VCP,14.35
2026-08-03,4426,VCP-廣義VCP,8.03
2026-08-03,4438,VCP-廣義VCP,60.7
2026-08-03,4530,VCP-廣義VCP,24.15
2026-08-03,4535,VCP-廣義VCP,28.1
2026-08-03,4557,VCP-廣義VCP,50.5
2026-08-03,4566,VCP-廣義VCP,66.4
2026-08-03,4746,VCP-廣義VCP,50.7
2026-08-03,4771,VCP-廣義VCP,182.0
2026-08-03,4907,VCP-廣義VCP,42.4
2026-08-03,4938,VCP-廣義VCP,84.4
2026-08-03,4953,VCP-廣義VCP,120.5
2026-08-03,4994,VCP-廣義VCP,92.8
2026-08-03,5225,VCP-廣義VCP,72.5
2026-08-03,5269,VCP-廣義VCP,1315.0
2026-08-03,5283,VCP-廣義VCP,54.8
2026-08-03,5312,VCP-廣義VCP,88.8
2026-08-03,5321,VCP-廣義VCP,53.3
2026-08-03,5348,VCP-廣義VCP,16.95
2026-08-03,5388,VCP-廣義VCP,82.3
2026-08-03,5455,VCP-廣義VCP,28.3
2026-08-03,5508,VCP-廣義VCP,50.2
2026-08-03,5534,VCP-廣義VCP,77.6
2026-08-03,5871,VCP-廣義VCP,111.5
2026-08-03,5903,VCP-廣義VCP,189.5
2026-08-03,5904,VCP-廣義VCP,72.0
2026-08-03,5905,VCP-廣義VCP,8.2
2026-08-03,6024,VCP-廣義VCP,58.3
2026-08-03,6177,VCP-廣義VCP,47.3
2026-08-03,6212,VCP-廣義VCP,29.2
2026-08-03,6241,VCP-廣義VCP,16.75
2026-08-03,6469,VCP-廣義VCP,78.2
2026-08-03,6472,VCP-廣義VCP,382.5
2026-08-03,6491,VCP-廣義VCP,324.0
2026-08-03,6496,VCP-廣義VCP,24.6
2026-08-03,6504,VCP-廣義VCP,40.0
2026-08-03,6516,VCP-廣義VCP,56.9
2026-08-03,6547,VCP-廣義VCP,45.8
2026-08-03,6582,VCP-廣義VCP,32.15
2026-08-03,6589,VCP-廣義VCP,44.85
2026-08-03,6603,VCP-廣義VCP,26.15
2026-08-03,6670,VCP-廣義VCP,254.0
2026-08-03,6691,VCP-廣義VCP,650.0
2026-08-03,6703,VCP-廣義VCP,105.5
2026-08-03,6757,VCP-廣義VCP,57.4
2026-08-03,6782,VCP-廣義VCP,184.5
2026-08-03,6790,VCP-廣義VCP,38.7
2026-08-03,6807,VCP-廣義VCP,35.2
2026-08-03,6811,VCP-廣義VCP,216.5
2026-08-03,6916,VCP-廣義VCP,17.9
2026-08-03,6919,VCP-廣義VCP,103.0
2026-08-03,6934,VCP-廣義VCP,73.0
2026-08-03,6951,VCP-廣義VCP,71.4
2026-08-03,6958,VCP-廣義VCP,18.8
2026-08-03,6968,VCP-廣義VCP,43.45
2026-08-03,7642,VCP-廣義VCP,76.9
2026-08-03,7722,VCP-廣義VCP,270.0
2026-08-03,7747,VCP-廣義VCP,116.0
2026-08-03,7767,VCP-廣義VCP,46.5
2026-08-03,7786,VCP-廣義VCP,126.5
2026-08-03,7791,VCP-廣義VCP,60.0
2026-08-03,8050,VCP-廣義VCP,54.6
2026-08-03,8102,VCP-廣義VCP,71.9
2026-08-03,8341,VCP-廣義VCP,76.4
2026-08-03,8415,VCP-廣義VCP,37.0
2026-08-03,8421,VCP-廣義VCP,15.3
2026-08-03,8432,VCP-廣義VCP,49.65
2026-08-03,8443,VCP-廣義VCP,11.5
2026-08-03,8464,VCP-廣義VCP,381.0
2026-08-03,8488,VCP-廣義VCP,10.25
2026-08-03,8906,VCP-廣義VCP,25.6
2026-08-03,9905,VCP-廣義VCP,20.65
2026-08-03,9906,VCP-廣義VCP,39.75
2026-08-03,9911,VCP-廣義VCP,81.9
2026-08-03,9918,VCP-廣義VCP,42.5
2026-08-03,9926,VCP-廣義VCP,49.3
2026-08-03,9927,VCP-廣義VCP,69.9
2026-08-03,9928,VCP-廣義VCP,18.2
2026-08-03,9937,VCP-廣義VCP,56.2
2026-08-03,9941,VCP-廣義VCP,82.0
2026-08-03,9962,VCP-廣義VCP,9.78
2026-08-03,1203,VCP-強勢VCP,48.95
2026-08-03,1468,VCP-強勢VCP,14.05
2026-08-03,1525,VCP-強勢VCP,68.4
2026-08-03,1526,VCP-強勢VCP,18.15
2026-08-03,1907,VCP-強勢VCP,29.05
2026-08-03,2206,VCP-強勢VCP,64.8
2026-08-03,2247,VCP-強勢VCP,230.0
2026-08-03,2395,VCP-強勢VCP,563.0
2026-08-03,2540,VCP-強勢VCP,61.0
2026-08-03,2546,VCP-強勢VCP,101.5
2026-08-03,2762,VCP-強勢VCP,89.6
2026-08-03,2832,VCP-強勢VCP,59.4
2026-08-03,2834,VCP-強勢VCP,18.2
2026-08-03,2849,VCP-強勢VCP,15.4
2026-08-03,2880,VCP-強勢VCP,43.7
2026-08-03,2881,VCP-強勢VCP,130.0
2026-08-03,2882,VCP-強勢VCP,101.5
2026-08-03,2884,VCP-強勢VCP,38.65
2026-08-03,2892,VCP-強勢VCP,36.75
2026-08-03,2905,VCP-強勢VCP,17.1
2026-08-03,2910,VCP-強勢VCP,25.7
2026-08-03,5515,VCP-強勢VCP,42.9
2026-08-03,5876,VCP-強勢VCP,45.45
2026-08-03,5880,VCP-強勢VCP,27.6
2026-08-03,6214,VCP-強勢VCP,154.0
2026-08-03,6243,VCP-強勢VCP,50.7
2026-08-03,6277,VCP-強勢VCP,80.2
2026-08-03,6606,VCP-強勢VCP,26.0
2026-08-03,8482,VCP-強勢VCP,53.0
2026-08-03,9945,VCP-強勢VCP,27.05
2026-08-03,0051,創新高,133.85
2026-08-03,0053,創新高,227.35
2026-08-03,0055,創新高,44.69
2026-08-03,00646,創新高,76.2
2026-08-03,00652,創新高,34.29
2026-08-03,00657,創新高,76.2
2026-08-03,00660,創新高,47.04
2026-08-03,00662,創新高,118.55
2026-08-03,00668,創新高,62.3
2026-08-03,00692,創新高,87.95
2026-08-03,00700,創新高,18.02
2026-08-03,00703,創新高,20.2
2026-08-03,00717,創新高,14.85
2026-08-03,00730,創新高,28.17
2026-08-03,00736,創新高,31.59
2026-08-03,00737,創新高,38.67
2026-08-03,00752,創新高,24.36
2026-08-03,00757,創新高,131.55
2026-08-03,00762,創新高,108.0
2026-08-03,00770,創新高,66.6
2026-08-03,00771,創新高,15.82
2026-08-03,00850,創新高,86.4
2026-08-03,00851,創新高,69.1
2026-08-03,00858,創新高,35.6
2026-08-03,00875,創新高,51.8
2026-08-03,00878,創新高,32.57
2026-08-03,00881,創新高,50.85
2026-08-03,00885,創新高,18.27
2026-08-03,00886,創新高,45.14
2026-08-03,00891,創新高,33.72
2026-08-03,00894,創新高,45.21
2026-08-03,00895,創新高,49.1
2026-08-03,00897,創新高,11.2
2026-08-03,00899,創新高,23.81
2026-08-03,00900,創新高,18.25
2026-08-03,00902,創新高,12.73
2026-08-03,00903,創新高,20.52
2026-08-03,00904,創新高,38.11
2026-08-03,00908,創新高,15.84
2026-08-03,00910,創新高,55.95
2026-08-03,00912,創新高,32.08
2026-08-03,00913,創新高,45.42
2026-08-03,00915,創新高,31.65
2026-08-03,00916,創新高,26.5
2026-08-03,00918,創新高,32.97
2026-08-03,00920,創新高,23.82
2026-08-03,00921,創新高,22.69
2026-08-03,00922,創新高,38.95
2026-08-03,00923,創新高,40.39
2026-08-03,00924,創新高,32.48
2026-08-03,00926,創新高,25.9
2026-08-03,00927,創新高,34.8
2026-08-03,00928,創新高,28.8
2026-08-03,00932,創新高,17.05
2026-08-03,00934,創新高,27.39
2026-08-03,00938,創新高,25.3
2026-08-03,00940,創新高,12.12
2026-08-03,00949,創新高,21.49
2026-08-03,00951,創新高,17.58
2026-08-03,00952,創新高,17.36
2026-08-03,00955,創新高,15.45
2026-08-03,00956,創新高,13.13
2026-08-03,00960,創新高,18.93
2026-08-03,00961,創新高,12.95
2026-08-03,00963,創新高,13.44
2026-08-03,00965,創新高,25.2
2026-08-03,00971,創新高,17.34
2026-08-03,1110,創新高,16.15
2026-08-03,1213,創新高,7.23
2026-08-03,1236,創新高,24.55
2026-08-03,1240,創新高,55.2
2026-08-03,1268,創新高,172.5
2026-08-03,1307,創新高,31.75
2026-08-03,1321,創新高,32.6
2026-08-03,1323,創新高,19.9
2026-08-03,1338,創新高,15.5
2026-08-03,1341,創新高,59.0
2026-08-03,1410,創新高,26.4
2026-08-03,1414,創新高,19.0
2026-08-03,1423,創新高,35.85
2026-08-03,1432,創新高,15.1
2026-08-03,1437,創新高,31.7
2026-08-03,1438,創新高,23.3
2026-08-03,1439,創新高,27.8
2026-08-03,1445,創新高,10.9
2026-08-03,1451,創新高,17.5
2026-08-03,1454,創新高,12.95
2026-08-03,1456,創新高,14.0
2026-08-03,1459,創新高,15.8
2026-08-03,1463,創新高,17.85
2026-08-03,1468,創新高,14.05
2026-08-03,1470,創新高,23.6
2026-08-03,1472,創新高,89.6
2026-08-03,1524,創新高,26.35
2026-08-03,1525,創新高,68.4
2026-08-03,1538,創新高,10.2
2026-08-03,1558,創新高,91.8
2026-08-03,1580,創新高,112.5
2026-08-03,1586,創新高,18.6
2026-08-03,1589,創新高,5.54
2026-08-03,1614,創新高,31.35
2026-08-03,1725,創新高,29.9
2026-08-03,1742,創新高,17.9
2026-08-03,1752,創新高,31.7
2026-08-03,1777,創新高,72.1
2026-08-03,1781,創新高,11.6
2026-08-03,1808,創新高,33.0
2026-08-03,1817,創新高,38.65
2026-08-03,1907,創新高,29.05
2026-08-03,2006,創新高,74.6
2026-08-03,2008,創新高,30.95
2026-08-03,2010,創新高,21.15
2026-08-03,2013,創新高,40.9
2026-08-03,2033,創新高,15.3
2026-08-03,2061,創新高,55.5
2026-08-03,2062,創新高,18.85
2026-08-03,2072,創新高,154.0
2026-08-03,2101,創新高,33.25
2026-08-03,2102,創新高,19.35
2026-08-03,2109,創新高,14.45
2026-08-03,2114,創新高,87.7
2026-08-03,2201,創新高,28.0
2026-08-03,2204,創新高,53.1
2026-08-03,2206,創新高,64.8
2026-08-03,2207,創新高,558.0
2026-08-03,2231,創新高,95.7
2026-08-03,2247,創新高,230.0
2026-08-03,2330,創新高,2425.0
2026-08-03,2347,創新高,93.7
2026-08-03,2354,創新高,56.5
2026-08-03,2357,創新高,810.0
2026-08-03,2360,創新高,2100.0
2026-08-03,2373,創新高,54.0
2026-08-03,2385,創新高,106.0
2026-08-03,2409,創新高,24.2
2026-08-03,2414,創新高,58.0
2026-08-03,2425,創新高,46.95
2026-08-03,2432,創新高,28.55
2026-08-03,2433,創新高,42.0
2026-08-03,2438,創新高,18.05
2026-08-03,2442,創新高,19.4
2026-08-03,2450,創新高,28.75
2026-08-03,2451,創新高,293.0
2026-08-03,2453,創新高,53.2
2026-08-03,2477,創新高,21.6
2026-08-03,2480,創新高,166.0
2026-08-03,2488,創新高,50.6
2026-08-03,2505,創新高,17.95
2026-08-03,2506,創新高,8.75
2026-08-03,2511,創新高,8.6
2026-08-03,2514,創新高,12.8
2026-08-03,2528,創新高,19.4
2026-08-03,2535,創新高,88.2
2026-08-03,2537,創新高,11.1
2026-08-03,2540,創新高,61.0
2026-08-03,2546,創新高,101.5
2026-08-03,2547,創新高,10.5
2026-08-03,2596,創新高,29.85
2026-08-03,2597,創新高,163.5
2026-08-03,2603,創新高,204.0
2026-08-03,2610,創新高,22.4
2026-08-03,2618,創新高,43.3
2026-08-03,2634,創新高,61.9
2026-08-03,2636,創新高,66.3
2026-08-03,2640,創新高,148.0
2026-08-03,2704,創新高,47.95
2026-08-03,2722,創新高,21.75
2026-08-03,2723,創新高,63.2
2026-08-03,2727,創新高,234.5
2026-08-03,2731,創新高,147.0
2026-08-03,2739,創新高,35.25
2026-08-03,2740,創新高,33.65
2026-08-03,2748,創新高,38.6
2026-08-03,2753,創新高,181.5
2026-08-03,2762,創新高,89.6
2026-08-03,2801,創新高,25.2
2026-08-03,2816,創新高,33.75
2026-08-03,2820,創新高,16.75
2026-08-03,2832,創新高,59.4
2026-08-03,2834,創新高,18.2
2026-08-03,2838,創新高,20.75
2026-08-03,2845,創新高,13.5
2026-08-03,2849,創新高,15.4
2026-08-03,2850,創新高,161.0
2026-08-03,2852,創新高,27.0
2026-08-03,2867,創新高,9.9
2026-08-03,2880,創新高,43.7
2026-08-03,2881,創新高,130.0
2026-08-03,2882,創新高,101.5
2026-08-03,2883,創新高,30.85
2026-08-03,2884,創新高,38.65
2026-08-03,2885,創新高,68.1
2026-08-03,2886,創新高,53.1
2026-08-03,2887,創新高,35.95
2026-08-03,2890,創新高,40.6
2026-08-03,2891,創新高,64.9
2026-08-03,2892,創新高,36.75
2026-08-03,2905,創新高,17.1
2026-08-03,2908,創新高,22.1
2026-08-03,2915,創新高,52.2
2026-08-03,2916,創新高,39.9
2026-08-03,2948,創新高,38.5
2026-08-03,3004,創新高,135.0
2026-08-03,3005,創新高,114.0
2026-08-03,3023,創新高,296.0
2026-08-03,3029,創新高,109.5
2026-08-03,3034,創新高,519.0
2026-08-03,3038,創新高,20.8
2026-08-03,3064,創新高,18.0
2026-08-03,3067,創新高,17.95
2026-08-03,3078,創新高,52.6
2026-08-03,3083,創新高,25.2
2026-08-03,3115,創新高,9.5
2026-08-03,3171,創新高,65.6
2026-08-03,3226,創新高,49.4
2026-08-03,3229,創新高,43.15
2026-08-03,3266,創新高,13.95
2026-08-03,3268,創新高,21.7
2026-08-03,3293,創新高,776.0
2026-08-03,3303,創新高,55.0
2026-08-03,3310,創新高,66.8
2026-08-03,3434,創新高,29.9
2026-08-03,3489,創新高,22.1
2026-08-03,3490,創新高,27.7
2026-08-03,3504,創新高,68.5
2026-08-03,3508,創新高,16.0
2026-08-03,3512,創新高,19.6
2026-08-03,3520,創新高,18.45
2026-08-03,3529,創新高,2475.0
2026-08-03,3543,創新高,33.05
2026-08-03,3545,創新高,48.95
2026-08-03,3570,創新高,164.5
2026-08-03,3597,創新高,26.2
2026-08-03,3617,創新高,216.0
2026-08-03,3646,創新高,23.1
2026-08-03,3664,創新高,6.16
2026-08-03,3666,創新高,25.15
2026-08-03,3713,創新高,14.55
2026-08-03,3717,創新高,22.1
2026-08-03,4116,創新高,38.65
2026-08-03,4120,創新高,47.35
2026-08-03,4137,創新高,96.1
2026-08-03,4138,創新高,51.1
2026-08-03,4153,創新高,31.7
2026-08-03,4160,創新高,39.9
2026-08-03,4161,創新高,22.4
2026-08-03,4163,創新高,125.5
2026-08-03,4192,創新高,19.5
2026-08-03,4207,創新高,19.65
2026-08-03,4305,創新高,41.55
2026-08-03,4406,創新高,10.3
2026-08-03,4419,創新高,45.2
2026-08-03,4430,創新高,17.5
2026-08-03,4439,創新高,102.0
2026-08-03,4440,創新高,17.55
2026-08-03,4442,創新高,72.6
2026-08-03,4506,創新高,123.0
2026-08-03,4523,創新高,25.1
2026-08-03,4535,創新高,28.1
2026-08-03,4538,創新高,17.35
2026-08-03,4569,創新高,157.0
2026-08-03,4572,創新高,143.5
2026-08-03,4580,創新高,81.2
2026-08-03,4584,創新高,38.4
2026-08-03,4609,創新高,5.31
2026-08-03,4728,創新高,383.0
2026-08-03,4744,創新高,30.05
2026-08-03,4804,創新高,3.27
2026-08-03,4806,創新高,10.05
2026-08-03,4905,創新高,66.5
2026-08-03,4907,創新高,42.4
2026-08-03,4915,創新高,65.4
2026-08-03,4924,創新高,10.0
2026-08-03,4943,創新高,8.84
2026-08-03,4967,創新高,233.5
2026-08-03,4972,創新高,16.5
2026-08-03,5013,創新高,25.65
2026-08-03,5206,創新高,20.4
2026-08-03,5209,創新高,156.0
2026-08-03,5215,創新高,39.0
2026-08-03,5276,創新高,19.0
2026-08-03,5278,創新高,24.0
2026-08-03,5283,創新高,54.8
2026-08-03,5299,創新高,104.0
2026-08-03,5310,創新高,25.6
2026-08-03,5315,創新高,19.3
2026-08-03,5364,創新高,8.77
2026-08-03,5410,創新高,35.0
2026-08-03,5460,創新高,16.0
2026-08-03,5487,創新高,28.9
2026-08-03,5514,創新高,14.0
2026-08-03,5516,創新高,10.85
2026-08-03,5519,創新高,28.2
2026-08-03,5523,創新高,30.4
2026-08-03,5525,創新高,23.0
2026-08-03,5538,創新高,34.2
2026-08-03,5547,創新高,20.4
2026-08-03,5607,創新高,47.95
2026-08-03,5704,創新高,21.9
2026-08-03,5876,創新高,45.45
2026-08-03,5880,創新高,27.6
